Date,Open,High,Low,Close,Volume
1515254400,16498.000000,17150.000000,12688.000000,14279.870000,928130309.810140
1515859200,14279.920000,14400.000000,9100.000000,12500.000000,1069588008.383847
1516464000,12500.000000,12980.000000,10000.000000,11438.910000,850062955.967256
1517068800,11438.870000,12274.250000,8028.000000,9150.000000,987150300.497911
1517673600,9150.000000,9440.150000,6051.190000,8329.790000,1194882076.277261
1518278400,8329.690000,10880.840000,7828.220000,10737.280000,724312698.700291
1518883200,10737.570000,11785.000000,9565.000000,9760.000000,1013543134.274052
1519488000,9761.090000,11523.360000,9280.040000,11471.240000,981719801.722133
1520092800,11470.010000,11688.320000,8324.190000,9367.800000,1512573652.019851
1520697600,9355.000000,9849.320000,7666.000000,7899.900000,1282226377.810054
1521302400,7900.000000,9164.800000,7318.440000,8950.000000,1296393175.661015
1521907200,8949.990000,8970.460000,6613.000000,7063.190000,1335638970.884564
1522512000,7063.230000,7500.000000,6440.000000,7003.980000,1027339258.599583
1523116800,7007.870000,8230.000000,6623.000000,7958.860000,1008688817.364570
1523721600,7958.100000,9032.960000,7836.950000,8830.950000,1105050108.652863
1524326400,8832.890000,9750.000000,8657.000000,9357.080000,1489727238.790073
1524931200,9357.080000,10005.500000,8830.000000,9932.430000,1061720422.163003
1525536000,9937.370000,9980.000000,8056.000000,8322.860000,1049238695.060641
1526140800,8322.980000,8877.500000,7892.530000,8307.000000,936236879.109080
1526745600,8306.990000,8588.000000,7265.000000,7535.570000,834201091.857353
1527350400,7535.570000,7700.000000,7038.080000,7616.170000,820144835.497187
1527955200,7616.170000,7775.090000,7350.000000,7611.890000,887250900.252331
1528560000,7611.890000,7627.000000,6127.300000,6359.950000,758008928.854120
1529164800,6359.900000,6833.230000,5928.510000,6095.990000,478075895.876416
1529769600,6096.000000,6515.550000,5760.000000,6379.100000,494193929.048072
1530374400,6377.480000,6799.000000,6258.000000,6560.030000,498674847.408875
1530979200,6559.980000,6800.000000,6078.050000,6244.090000,519750402.885387
1531584000,6244.580000,7699.000000,6200.000000,7395.630000,770311498.360575
1532188800,7395.860000,8487.300000,7339.920000,8113.230000,984709589.681126
1532793600,8113.220000,8295.000000,6950.010000,6993.840000,1141960437.140094
1533398400,6994.530000,7150.000000,5980.000000,6109.460000,930983946.029231
1534003200,6109.460000,6617.000000,5884.150000,6359.330000,1053626919.133483
1534608000,6357.910000,6888.880000,6230.000000,6739.990000,933803593.909918
1535212800,6739.940000,7211.000000,6570.000000,7170.010000,844740468.488369
1535817600,7167.710000,7418.000000,6300.000000,6428.430000,1130543571.766893
1536422400,6428.430000,6584.040000,6120.000000,6535.110000,796856121.820315
1537027200,6537.070000,6839.250000,6121.830000,6683.950000,674431598.758961
1537632000,6685.930000,6800.000000,6331.000000,6591.400000,504448560.502748
1538236800,6589.890000,6688.000000,6433.000000,6601.770000,315563516.427370
1538841600,6602.030000,6704.430000,6208.510000,6327.500000,404457795.300478
1539446400,6327.730000,7591.000000,6300.100000,6576.020000,870356111.275010
1540051200,6576.010000,6661.010000,6481.000000,6494.970000,543757851.095205
1540656000,6495.000000,6513.150000,6250.000000,6370.720000,556579347.436850
1541260800,6370.980000,6620.000000,6359.210000,6454.610000,929564411.818769
1541865600,6454.610000,6498.200000,5400.000000,5601.300000,982078981.820086
1542470400,5601.590000,5737.730000,4222.850000,4372.490000,1164624841.834402
1543075200,4372.540000,4444.000000,3652.510000,4219.350000,1359173139.558383
1543680000,4220.190000,4314.180000,3224.390000,3361.860000,1030412381.871620
1544284800,3361.870000,3650.000000,3155.000000,3172.100000,760285109.123073
1544889600,3173.140000,4138.000000,3165.000000,3829.000000,1162964455.269699
1545494400,3828.980000,4199.000000,3533.950000,3822.970000,1004625735.031868
1546099200,3821.570000,3880.000000,3642.000000,3784.770000,683849664.399796
