Date,Open,High,Low,Close,Volume
1506787200,5656.460000,6198.490000,5648.030000,6150.000000,2868736.921540
1509465600,6339.180000,11296.000000,5205.000000,9113.390000,1302495843.915109
1512057600,9124.560000,19875.850000,9099.710000,13284.180000,4105830627.350016
1514736000,13249.250000,17157.480000,9100.000000,10031.550000,3957145729.381040
1517414400,10045.740000,11785.000000,6051.190000,10518.530000,4024346662.073572
1519833600,10512.010000,11688.320000,6613.000000,7063.190000,5897876568.509813
1522512000,7063.230000,9750.000000,6440.000000,9313.720000,4968477407.500877
1525104000,9313.710000,10005.500000,7038.080000,7555.750000,4130746065.421511
1527782400,7555.660000,7775.090000,5760.000000,6379.100000,2850653528.202904
1530374400,6377.480000,8487.300000,6078.050000,7757.990000,3178001703.947077
1533052800,7757.990000,7834.800000,5884.150000,6959.420000,4364226086.188120
1535731200,6959.410000,7418.000000,6120.000000,6605.180000,3291282236.298983
1538323200,6605.180000,7591.000000,6208.510000,6392.330000,2407286624.708725
1541001600,6393.540000,6620.000000,3652.510000,4028.300000,4547612917.513865
1543593600,4026.930000,4314.180000,3155.000000,3754.470000,4296251572.565866
1546272000,3754.370000,4068.000000,3353.030000,3435.240000,2569820348.265061
1548950400,3435.240000,4200.020000,3380.000000,3851.740000,2292159681.814157
1551369600,3851.750000,4122.790000,3672.610000,4098.200000,3138466418.829721
1554048000,4098.210000,5605.000000,4069.860000,5311.590000,3540652299.912441
1556640000,5311.950000,9063.920000,5286.040000,8351.670000,8898579158.558369
1559318400,8351.650000,13968.760000,7450.000000,11154.360000,12588854400.344795
1561910400,11155.320000,13150.840000,9056.560000,10044.840000,17141122551.347227
1564588800,10044.840000,12300.000000,9311.000000,9593.620000,11179919585.876566
1567267200,9593.710000,10907.470000,7700.000000,8284.660000,8241884192.365670
1569859200,8283.840000,10350.000000,7300.000000,9212.100000,9097635071.818783
1572537600,9212.090000,9500.000000,6514.000000,7538.000000,9060209718.633427
1575129600,7538.110000,7750.000000,6433.000000,7195.000000,7333120887.111300
1577808000,7194.700000,9576.220000,6871.000000,9337.100000,10038645567.217606
1580486400,9337.100000,10500.000000,8444.000000,8650.350000,9307199068.375931
1582992000,8650.640000,9187.700000,3800.000000,6453.050000,16940212920.073820
1585670400,6453.790000,9456.000000,6150.000000,8777.430000,11424455627.273939
1588262400,8777.580000,10060.040000,8150.000000,9479.940000,14904684929.102890
1590940800,9479.940000,10299.000000,8841.000000,9168.980000,10016598714.055922
1593532800,9168.990000,11386.000000,8909.000000,11346.430000,9384418892.634527
1596211200,11346.430000,12448.390000,10508.000000,11740.010000,13273948098.089367
1598889600,11740.010000,12051.990000,9834.770000,10777.820000,11605944384.813288
1601481600,10777.820000,14099.940000,10376.790000,13854.390000,10658057983.782936
1604160000,13853.180000,14500.000000,13192.980000,14451.230000,2071822622.865716
