Date,Open,High,Low,Close,Volume
1508601600,296.360000,300.000000,290.000000,292.110000,835707.415543
1509206400,292.160000,311.500000,271.500000,299.760000,4357295.124881
1509811200,299.620000,328.960000,284.000000,289.410000,21106100.319072
1510416000,289.400000,339.870000,240.000000,333.500000,35151014.521099
1511020800,333.500000,485.000000,332.920000,469.060000,86346357.651710
1511625600,468.730000,510.000000,387.160000,451.100000,103455644.214949
1512230400,450.800000,487.840000,394.990000,476.950000,120188063.896891
1512835200,476.000000,752.000000,410.000000,680.000000,301398001.425328
1513440000,680.010000,858.230000,500.000000,692.420000,318687652.878379
1514044800,690.350000,769.990000,565.000000,680.900000,292833416.768561
1514649600,680.510000,1035.000000,651.670000,1006.790000,379667680.526664
