Date,Open,High,Low,Close,Volume
1515254400,1006.970000,1405.000000,944.000000,1354.000000,637996918.381334
1515859200,1354.000000,1422.000000,766.950000,1123.190000,783093466.517190
1516464000,1124.040000,1168.540000,915.000000,1091.910000,460888727.718249
1517068800,1091.910000,1272.880000,790.010000,953.330000,680938590.803051
1517673600,954.100000,986.000000,568.000000,836.000000,744208035.262887
1518278400,836.010000,975.010000,778.000000,965.000000,322494681.387669
1518883200,964.850000,986.880000,784.280000,829.980000,275555471.671848
1519488000,829.910000,895.500000,808.100000,862.530000,266311989.996155
1520092800,862.470000,875.000000,638.210000,731.500000,483207137.982257
1520697600,731.000000,737.440000,571.710000,576.910000,446643280.025006
1521302400,576.800000,590.560000,453.530000,539.570000,617308867.573313
1521907200,539.570000,540.270000,367.070000,402.520000,537129654.936690
1522512000,402.500000,418.150000,358.000000,387.570000,326925489.866065
1523116800,387.670000,529.770000,382.550000,493.700000,523770451.198385
1523721600,493.700000,624.470000,491.470000,608.000000,626217271.407139
1524326400,608.000000,712.980000,590.060000,685.520000,818795888.515475
1524931200,686.240000,833.010000,630.000000,821.500000,804213232.730644
1525536000,821.040000,841.590000,623.580000,660.070000,1034285802.187357
1526140800,659.770000,741.890000,650.000000,706.610000,770980073.131011
1526745600,707.040000,723.450000,549.000000,603.650000,609850806.299147
1527350400,603.620000,606.630000,508.000000,590.370000,541163381.806566
1527955200,590.310000,629.000000,576.950000,602.590000,409326075.080025
1528560000,602.590000,603.260000,450.000000,486.970000,621363795.027936
1529164800,487.000000,547.500000,450.000000,467.380000,416729938.487407
1529769600,467.390000,480.420000,405.440000,449.010000,422905486.707519
1530374400,449.020000,488.420000,442.000000,467.600000,374718184.770442
1530979200,467.600000,494.990000,418.000000,436.560000,360551820.680950
1531584000,436.500000,514.790000,430.700000,466.090000,449184116.113666
1532188800,466.080000,488.000000,447.490000,463.260000,422300938.556648
1532793600,463.300000,471.900000,398.000000,404.630000,499890885.086096
1533398400,404.680000,413.020000,305.000000,309.030000,471144277.382591
1534003200,309.020000,330.000000,250.200000,290.510000,773178247.997176
1534608000,290.510000,306.990000,260.000000,280.080000,564812343.137494
1535212800,280.080000,298.060000,269.290000,295.750000,461115367.496986
1535817600,295.680000,302.000000,204.510000,216.460000,617666964.711249
1536422400,216.420000,227.070000,166.910000,224.000000,808608708.283903
1537027200,224.040000,255.000000,192.200000,239.580000,797364775.093797
1537632000,239.580000,249.500000,203.680000,232.050000,677175493.623525
1538236800,232.060000,238.890000,216.500000,225.310000,386129375.064217
1538841600,225.300000,231.900000,188.880000,201.070000,298898246.286263
1539446400,201.060000,239.770000,194.660000,207.390000,347307158.637423
1540051200,207.390000,211.880000,203.000000,203.710000,136558149.642266
1540656000,203.750000,205.960000,193.360000,199.910000,132263962.317378
1541260800,199.890000,224.840000,198.940000,213.940000,229134915.814872
1541865600,213.940000,215.620000,171.310000,174.590000,333799770.905164
1542470400,174.600000,183.000000,119.810000,124.280000,539714585.970109
1543075200,124.290000,126.810000,102.580000,118.960000,489480898.482186
1543680000,118.970000,120.770000,82.200000,88.270000,351080506.021335
1544284800,88.280000,98.700000,82.000000,82.170000,233939059.999861
1544889600,82.170000,118.000000,81.930000,110.990000,427168869.132712
1545494400,110.990000,157.640000,108.500000,136.000000,970666170.238518
1546099200,135.990000,159.170000,128.500000,154.170000,694970819.502898
