Date,Open,High,Low,Close,Volume
1577808000,7194.700000,7256.000000,7146.850000,7232.360000,100435246.566350
1577894400,7232.360000,7248.900000,7105.880000,7130.580000,116862880.230870
1577980800,7130.420000,7380.000000,6871.000000,7319.530000,434426199.882419
1578067200,7319.200000,7400.000000,7261.230000,7319.320000,192208633.625403
1578153600,7319.560000,7493.000000,7270.880000,7468.010000,193238526.262890
1578240000,7468.000000,7600.000000,7318.000000,7519.990000,262313989.715616
1578326400,7519.820000,7999.000000,7510.000000,7765.840000,408023594.181671
1578412800,7765.940000,8475.000000,7729.010000,8305.000000,633934552.141085
1578499200,8305.010000,8338.930000,7855.000000,7903.970000,443967305.982964
1578585600,7903.970000,8088.650000,7673.270000,8065.200000,426252303.893594
1578672000,8065.160000,8253.970000,7912.300000,8100.000000,380085787.331018
1578758400,8099.340000,8285.000000,7961.000000,8152.360000,237478731.114930
1578844800,8151.900000,8195.000000,8053.450000,8084.500000,241321920.755757
1578931200,8084.830000,8761.050000,8071.930000,8680.150000,644646460.387953
1579017600,8678.680000,8915.630000,8510.000000,8763.620000,792609847.082655
1579104000,8763.620000,8876.000000,8591.000000,8710.030000,351839994.620982
1579190400,8710.010000,9038.250000,8622.140000,8853.120000,421638813.931211
1579276800,8853.260000,8989.990000,8802.620000,8902.740000,275363178.163218
1579363200,8902.730000,9198.960000,8520.000000,8633.000000,502305168.776043
1579449600,8632.820000,8756.040000,8480.000000,8677.200000,235036539.681728
1579536000,8677.970000,8744.510000,8607.430000,8646.800000,150214939.669389
1579622400,8645.130000,8817.730000,8500.000000,8654.150000,221118603.623602
1579708800,8654.140000,8708.940000,8328.200000,8359.340000,274947645.202048
1579795200,8359.430000,8516.420000,8239.000000,8507.590000,231427933.292520
1579881600,8507.780000,8526.280000,8272.680000,8336.630000,137584317.513466
1579968000,8335.830000,8486.440000,8294.010000,8458.020000,109374449.110494
1580054400,8458.010000,8797.880000,8452.890000,8779.760000,235738052.411136
1580140800,8779.950000,9184.000000,8749.600000,9024.680000,369853496.777279
1580227200,9022.960000,9436.010000,8901.000000,9287.010000,369329308.019745
1580313600,9285.200000,9444.390000,9210.000000,9385.590000,254795751.347638
1580400000,9385.040000,9576.220000,9210.700000,9337.100000,390271395.921933
1580486400,9337.100000,9464.630000,9257.120000,9336.590000,197873590.375998
1580572800,9337.120000,9473.000000,9165.380000,9447.120000,260905948.199896
1580659200,9446.250000,9600.000000,9265.710000,9268.180000,314093906.657698
1580745600,9268.180000,9356.380000,9100.000000,9209.780000,298395492.481156
1580832000,9210.230000,9492.700000,9150.190000,9482.100000,236449071.384630
1580918400,9482.100000,9866.000000,9470.000000,9789.180000,464531071.052739
1581004800,9789.180000,9880.000000,9670.000000,9803.840000,277019968.960172
1581091200,9803.840000,9866.000000,9670.000000,9829.370000,215109982.160573
1581177600,9828.970000,10170.690000,9810.880000,10098.240000,339194644.979572
1581264000,10098.850000,10190.130000,9751.610000,9865.060000,341541247.919119
1581350400,9865.050000,10188.880000,9717.240000,10162.100000,238545732.246234
1581436800,10164.610000,10450.000000,10163.290000,10314.590000,406427315.837265
1581523200,10314.950000,10500.000000,10090.990000,10253.800000,500819333.769619
1581609600,10255.290000,10350.000000,10111.110000,10251.640000,273844667.406212
1581696000,10251.860000,10377.430000,9800.000000,9993.930000,243469273.334398
1581782400,9993.930000,10107.490000,9813.000000,9861.300000,299078344.261901
1581868800,9861.300000,9996.660000,9456.560000,9637.400000,478964825.513349
1581955200,9638.410000,9868.880000,9578.590000,9830.010000,259980938.998802
