Date,Open,High,Low,Close,Volume
1508601600,5876.000000,5948.520000,5637.630000,5658.620000,4801844.713898
1509206400,5656.460000,7322.900000,5648.030000,7305.170000,52607645.556808
1509811200,7305.170000,7685.320000,6040.640000,6120.880000,156668979.752401
1510416000,6120.000000,7950.000000,5205.000000,7645.910000,325679895.439852
1511020800,7644.180000,8555.000000,7609.850000,8502.560000,355471867.946752
1511625600,8504.080000,11381.000000,8471.020000,10707.690000,570498714.990308
1512230400,10707.710000,17899.000000,10519.270000,14439.440000,813871010.693617
1512835200,14439.240000,18949.800000,12619.010000,18947.170000,973406834.545976
1513440000,18947.170000,19875.850000,10994.930000,14498.990000,1225523453.762487
1514044800,14493.770000,16500.000000,11703.260000,12460.000000,832803722.729053
1514649600,12460.000000,17157.480000,11800.000000,16498.000000,809509071.312869
