Date,Open,High,Low,Close,Volume
1546272000,135.340000,136.500000,128.960000,132.900000,53231756.823328
1546358400,132.900000,152.470000,131.000000,148.740000,124927269.563447
1546444800,148.740000,155.000000,144.680000,147.880000,112639475.186952
1546531200,147.900000,154.800000,143.270000,147.110000,112579709.945030
1546617600,147.110000,159.170000,146.010000,154.170000,113984988.172346
1546704000,154.170000,156.300000,147.520000,150.890000,80827394.396870
1546790400,150.890000,157.400000,148.420000,150.660000,71930247.919563
1546876800,150.660000,152.060000,145.500000,148.890000,48377919.054600
1546963200,148.840000,151.500000,147.000000,148.360000,35698244.560757
1547049600,148.310000,149.940000,127.290000,129.290000,91822628.863968
1547136000,129.280000,129.290000,120.200000,123.340000,66043420.626821
1547222400,123.320000,126.050000,121.820000,124.650000,30044621.473577
1547308800,124.650000,125.400000,121.770000,122.140000,19907889.485363
1547395200,122.150000,127.870000,112.100000,127.290000,51989059.484409
1547481600,127.280000,130.000000,123.550000,124.850000,46544423.281286
1547568000,124.840000,126.600000,116.100000,121.110000,48191327.211844
1547654400,121.110000,124.000000,117.000000,120.320000,34895497.236215
1547740800,120.300000,123.000000,119.000000,120.800000,29529518.693737
1547827200,120.800000,125.150000,117.620000,123.220000,28359561.411801
1547913600,123.240000,123.870000,116.110000,116.940000,44097363.165706
1548000000,116.950000,118.000000,113.310000,116.370000,37321365.076626
1548086400,116.360000,118.460000,111.550000,118.080000,36678107.121817
1548172800,118.090000,119.340000,116.180000,116.280000,20414581.972313
1548259200,116.370000,117.440000,114.000000,115.890000,22375856.864149
1548345600,115.790000,117.500000,114.570000,115.690000,21619806.701071
1548432000,115.680000,117.850000,114.660000,115.420000,13862330.030955
1548518400,115.400000,116.190000,111.230000,113.400000,19465859.458228
1548604800,113.400000,114.350000,101.030000,103.190000,42501847.585730
1548691200,103.120000,106.800000,102.350000,105.570000,23994790.493683
1548777600,105.580000,109.780000,103.520000,108.830000,23988734.237518
1548864000,108.850000,110.530000,105.560000,106.550000,19011750.499025
1548950400,106.530000,108.000000,103.870000,106.790000,16966924.914108
1549036800,106.760000,108.320000,105.840000,107.230000,14852159.149877
1549123200,107.220000,111.150000,106.920000,107.620000,20234373.627614
1549209600,107.610000,109.410000,106.000000,107.720000,14559443.897190
1549296000,107.740000,108.710000,106.800000,106.970000,9710085.444788
1549382400,106.980000,107.600000,101.370000,104.120000,20707193.905582
1549468800,104.170000,106.570000,103.390000,104.900000,14318642.720837
1549555200,104.890000,112.700000,103.530000,112.580000,24998847.512336
1549641600,112.700000,123.490000,111.680000,118.710000,45187413.269655
1549728000,118.700000,119.930000,115.790000,116.900000,22646537.184370
1549814400,116.880000,125.790000,116.810000,121.260000,41074193.107242
1549900800,121.280000,122.160000,118.500000,120.170000,25739525.174372
1549987200,120.170000,126.400000,120.100000,121.020000,41536883.244925
1550073600,121.020000,124.350000,120.250000,122.080000,32172996.807451
1550160000,122.060000,124.220000,120.260000,121.250000,27814284.907736
1550246400,121.250000,123.970000,121.020000,123.510000,19842418.004361
1550332800,123.510000,130.150000,122.510000,126.110000,50343406.380767
1550419200,126.100000,146.600000,126.070000,144.250000,119252655.426570
1550505600,144.240000,150.000000,141.790000,147.700000,109026705.261362
1550592000,147.700000,148.500000,140.000000,145.720000,86615175.284205
1550678400,145.740000,149.500000,143.020000,145.010000,70367044.731517
1550764800,145.020000,148.710000,143.120000,147.290000,50086842.700686
1550851200,147.290000,148.430000,145.850000,147.120000,32212143.682791
1550937600,147.140000,166.000000,130.000000,140.000000,167360275.578503
1551024000,140.020000,141.710000,132.000000,137.230000,92954361.091698
1551110400,137.240000,141.340000,134.000000,136.400000,55689521.294891
1551196800,136.400000,140.100000,134.000000,137.070000,41978027.801390
1551283200,137.090000,138.000000,126.660000,136.760000,73820184.755522
1551369600,136.750000,138.000000,133.860000,135.850000,41552471.856253
1551456000,135.840000,137.970000,130.220000,131.920000,42785270.340461
1551542400,131.970000,134.590000,130.400000,131.280000,31363002.225333
1551628800,131.320000,132.250000,122.440000,125.690000,56831509.439945
1551715200,125.690000,134.900000,124.850000,133.970000,55624552.091806
1551801600,133.970000,140.000000,133.380000,137.780000,70125323.751029
1551888000,137.820000,139.990000,135.140000,136.600000,43660090.425424
1551974400,136.600000,138.210000,135.250000,137.230000,32329833.089662
1552060800,137.210000,139.360000,130.680000,137.550000,47553185.234089
1552147200,137.560000,138.000000,126.000000,135.230000,27117147.012187
1552233600,135.250000,136.490000,131.310000,131.730000,39798437.304218
1552320000,131.720000,135.200000,128.110000,133.000000,51239884.916812
1552406400,133.000000,133.980000,130.720000,132.070000,37127062.005010
1552492800,132.080000,134.970000,129.740000,132.240000,34494273.965874
1552579200,132.240000,137.360000,131.870000,136.830000,37233053.253690
1552665600,136.840000,144.260000,135.630000,140.180000,64257353.366700
1552752000,140.200000,141.510000,137.290000,139.410000,30101373.172313
1552838400,139.400000,141.980000,136.540000,137.570000,39286630.099271
1552924800,137.590000,139.360000,137.000000,137.950000,25415645.195577
1553011200,137.950000,138.920000,136.450000,138.210000,33519062.512361
1553097600,138.210000,139.550000,132.440000,134.710000,46693875.758606
1553184000,134.710000,137.220000,133.290000,136.620000,25082405.903611
1553270400,136.620000,138.200000,135.610000,137.010000,24332531.901685
1553356800,137.020000,137.310000,135.720000,136.520000,21437076.209839
1553443200,136.500000,136.820000,133.720000,133.940000,29170320.428342
1553529600,133.930000,134.790000,132.000000,133.690000,31900013.428520
1553616000,133.690000,138.940000,133.260000,138.040000,47663192.610834
1553702400,138.050000,140.000000,137.300000,138.260000,30568814.442379
1553788800,138.260000,142.380000,137.200000,141.000000,48362991.862145
1553875200,141.000000,145.830000,140.570000,141.520000,56383042.786356
1553961600,141.510000,142.570000,139.280000,141.050000,32952972.116561
1554048000,141.060000,143.060000,139.500000,141.640000,38123887.958106
1554134400,141.630000,159.540000,140.030000,155.270000,133714217.810438
1554220800,155.280000,175.200000,153.700000,168.190000,195983329.068275
1554307200,168.190000,177.550000,147.010000,160.580000,161367542.728832
1554393600,160.580000,167.500000,152.820000,163.500000,95371162.235528
1554480000,163.490000,168.000000,160.000000,166.970000,54146667.946639
1554566400,167.000000,172.510000,162.500000,166.750000,99098366.904329
1554652800,166.750000,185.600000,164.800000,179.940000,196468960.791226
1554739200,179.940000,182.500000,171.960000,175.020000,97977667.923328
1554825600,175.020000,181.420000,174.000000,179.100000,67272596.045157
1554912000,179.100000,183.270000,155.110000,162.230000,140965728.770322
1554998400,162.230000,166.180000,158.100000,163.340000,63425086.115415
1555084800,163.410000,165.720000,161.000000,162.890000,34728201.212834
1555171200,162.890000,163.950000,161.120000,163.160000,26738492.164407
1555257600,163.160000,168.740000,162.760000,165.600000,51535544.508181
1555344000,165.610000,165.880000,156.210000,163.220000,56092092.957568
1555430400,163.210000,167.170000,162.940000,165.140000,44313490.647404
1555516800,165.130000,172.900000,163.970000,171.560000,65140883.600704
1555603200,171.710000,175.190000,168.750000,172.000000,54121116.385323
1555689600,172.000000,177.000000,171.060000,172.140000,46158713.418240
1555776000,172.130000,173.440000,165.000000,167.840000,50605186.953925
1555862400,167.840000,172.000000,166.160000,169.790000,37235831.688061
1555948800,169.800000,175.590000,167.610000,172.860000,65324824.430081
1556035200,172.850000,173.720000,160.890000,163.430000,75123611.244377
1556121600,163.380000,165.500000,159.210000,163.300000,50200623.312948
1556208000,163.310000,164.650000,150.280000,155.740000,110110761.913644
1556294400,155.710000,159.060000,153.670000,157.740000,41084776.180898
