Date,Open,High,Low,Close,Volume
1514736000,13249.250000,14050.000000,12749.870000,13210.390000,106750360.224394
1514822400,13210.390000,13850.000000,12968.060000,13659.530000,95080183.472754
1514908800,13659.500000,15277.020000,13634.980000,14940.020000,117322216.790212
1514995200,14960.880000,15280.000000,14118.000000,14445.980000,115878219.378533
1515081600,14441.850000,16278.560000,14350.000000,16099.600000,111734639.436459
1515168000,16114.990000,17157.480000,16099.980000,16498.000000,156381878.653697
1515254400,16498.000000,17150.000000,16235.570000,16510.060000,111945675.621286
1515340800,16510.040000,16510.060000,13433.000000,14350.050000,163656112.877980
1515427200,14350.100000,15351.010000,14118.000000,14699.990000,133884574.419470
1515513600,14699.850000,15078.550000,13400.010000,14274.390000,126561821.705462
1515600000,14314.380000,14886.860000,12688.000000,13929.100000,158691552.955425
1515686400,13929.150000,14174.940000,12800.000000,13406.750000,113410026.441066
1515772800,13406.750000,14545.180000,13202.550000,14279.870000,119980545.789452
1515859200,14279.920000,14400.000000,12706.120000,12963.050000,118885248.213572
1515945600,12977.490000,14196.000000,12780.210000,13943.990000,122013172.948415
1516032000,13943.990000,14005.000000,10999.000000,11949.820000,174256006.465514
1516118400,11928.170000,11949.000000,9100.000000,9380.110000,220144498.168576
1516204800,9380.110000,11761.010000,9380.000000,11624.990000,195319663.266318
1516291200,11621.270000,11888.000000,10592.000000,11440.960000,128563605.029739
1516377600,11461.150000,12760.000000,11057.880000,12500.000000,110405814.291713
1516464000,12500.000000,12980.000000,11500.000000,11502.000000,112700488.468274
1516550400,11502.000000,11865.000000,10260.000000,10391.980000,104988410.419847
1516636800,10399.000000,10970.400000,10000.000000,10724.790000,104144748.730326
1516723200,10724.790000,11490.200000,10350.000000,11066.100000,144450800.950763
1516809600,11077.570000,12000.000000,10872.050000,11058.060000,139081388.122245
1516896000,11058.000000,11672.490000,10368.060000,11050.170000,153213841.786457
1516982400,11050.170000,11445.850000,10790.000000,11438.910000,91483277.489343
1517068800,11438.870000,12274.250000,11320.000000,11779.000000,105723039.290913
1517155200,11778.980000,11942.220000,11132.000000,11368.210000,78700137.971973
1517241600,11368.210000,11450.380000,10243.410000,10383.510000,81175585.647405
1517328000,10397.950000,10550.000000,9699.990000,10031.550000,140618194.353457
1517414400,10045.740000,10300.310000,9266.000000,9369.710000,170182510.640351
1517500800,9369.610000,9550.000000,8028.000000,9055.000000,255556800.215734
1517587200,9054.950000,9495.000000,8250.000000,9150.000000,155194032.378078
1517673600,9150.000000,9440.150000,8357.700000,8416.700000,126351555.754583
1517760000,8422.990000,8580.000000,7213.130000,7425.420000,188005031.254630
1517846400,7425.370000,7516.770000,6051.190000,7274.990000,310857815.434965
1517932800,7276.210000,8525.000000,6805.000000,8165.590000,219123592.331645
1518019200,8164.030000,8650.000000,7568.000000,8241.330000,141991439.116544
1518105600,8257.830000,8495.050000,7738.610000,8345.000000,100169128.416723
1518192000,8346.660000,9044.000000,8288.000000,8329.790000,108383513.968172
1518278400,8329.690000,8578.930000,7828.220000,8440.000000,109071129.532214
1518364800,8439.520000,8837.750000,8028.280000,8646.660000,91821754.563756
1518451200,8645.000000,8960.090000,8366.000000,8484.890000,78932992.863768
1518537600,8477.110000,9289.000000,8475.420000,9289.000000,94179045.660856
1518624000,9289.000000,9910.000000,9155.050000,9792.320000,111573430.118466
1518710400,9792.320000,10297.690000,9632.100000,10030.010000,112957711.056480
1518796800,10025.920000,10880.840000,9861.380000,10737.280000,125776634.904750
1518883200,10737.570000,11269.900000,10088.000000,10562.010000,153868670.058303
1518969600,10600.920000,11268.190000,10311.150000,11194.000000,120786690.230482
1519056000,11199.090000,11700.950000,10925.000000,11519.430000,116339854.156676
1519142400,11519.420000,11785.000000,10420.000000,10550.170000,159961171.487847
1519228800,10550.000000,10911.000000,9749.930000,9988.000000,177900504.732073
1519315200,9988.000000,10420.000000,9568.000000,10290.000000,152057795.756773
1519401600,10286.650000,10500.000000,9565.000000,9760.000000,132628447.851899
1519488000,9761.090000,9838.260000,9280.040000,9390.000000,108832382.895327
1519574400,9385.000000,10327.980000,9280.090000,10267.970000,123774981.404115
1519660800,10267.980000,10856.980000,10130.000000,10574.230000,143543448.706247
1519747200,10572.000000,11067.990000,10378.000000,10518.530000,134524596.582115
1519833600,10512.010000,10811.000000,10238.000000,10695.800000,149868405.235977
1519920000,10697.120000,11207.560000,10697.120000,10838.990000,157344007.841910
1520006400,10839.250000,11523.360000,10775.420000,11471.240000,163831979.056441
1520092800,11470.010000,11528.460000,11072.100000,11160.000000,171100461.772949
1520179200,11160.000000,11599.990000,11120.000000,11524.900000,169815364.196521
1520265600,11510.050000,11688.320000,10794.990000,10982.420000,188335381.131389
1520352000,10978.000000,11022.000000,10310.000000,10670.000000,206256382.141364
1520438400,10670.000000,10696.170000,9459.500000,9893.700000,289156495.363643
1520524800,9893.810000,9900.000000,8324.190000,8931.100000,284374988.108109
1520611200,8931.150000,9476.000000,8632.000000,9367.800000,203534579.305877
1520697600,9355.000000,9427.950000,8455.550000,9055.110000,205176638.612108
1520784000,9055.210000,9849.320000,9051.700000,9169.000000,191681374.160577
1520870400,9167.770000,9467.610000,8800.000000,9083.560000,161884030.532064
1520956800,9083.560000,9330.000000,8589.960000,8730.000000,151190092.002572
1521043200,8732.510000,8735.390000,7666.000000,8110.000000,239036582.447994
1521129600,8110.000000,8590.000000,7910.000000,8535.000000,170123289.107168
1521216000,8537.980000,8600.200000,7849.830000,7899.900000,163134370.947571
1521302400,7900.000000,8040.000000,7318.440000,7381.690000,183200609.953562
1521388800,7384.730000,8680.000000,7333.000000,8549.950000,268889867.542740
1521475200,8551.180000,8652.430000,8280.000000,8529.550000,180109621.465638
1521561600,8524.360000,9164.800000,8524.320000,9037.560000,233644712.389099
1521648000,9037.560000,9095.100000,8479.010000,8612.560000,177233825.852352
1521734400,8612.560000,8757.550000,8277.050000,8625.000000,134596237.522034
1521820800,8626.150000,9020.000000,8560.000000,8950.000000,118718300.935590
1521907200,8949.990000,8970.460000,8360.000000,8469.320000,125971152.925485
1521993600,8469.320000,8650.000000,8022.000000,8079.000000,155600300.471426
1522080000,8079.000000,8250.000000,7747.540000,8050.000000,203252468.561620
1522166400,8036.080000,8100.000000,7742.000000,7861.700000,147151279.055728
1522252800,7860.790000,8008.890000,7349.000000,7480.000000,193316606.633949
1522339200,7475.000000,7579.990000,6699.000000,6885.910000,297451449.678450
1522425600,6885.910000,7200.000000,6613.000000,7063.190000,212895713.557907
1522512000,7063.230000,7177.820000,6450.000000,6450.000000,190169896.969177
