Date,Open,High,Low,Close,Volume
1546704000,3784.700000,4068.000000,3520.000000,3591.870000,655092528.460271
1547308800,3591.860000,3720.300000,3444.000000,3684.840000,536111057.050745
1547913600,3685.070000,3693.920000,3442.990000,3557.860000,480533133.198645
1548518400,3557.880000,3581.000000,3353.030000,3456.280000,554946533.903403
1549123200,3456.410000,3734.060000,3380.000000,3644.400000,440001280.621352
1549728000,3644.460000,3684.980000,3570.000000,3634.730000,401220746.261586
1550332800,3634.390000,4015.000000,3600.000000,3942.260000,713368472.165494
1550937600,3942.250000,4200.020000,3667.000000,3812.690000,735339726.265579
1551542400,3812.680000,3966.000000,3672.610000,3948.710000,927850059.918015
1552147200,3948.710000,4055.000000,3815.000000,3989.530000,730988588.096103
1552752000,3989.570000,4067.870000,3908.000000,3999.980000,597514900.743390
1553356800,3999.990000,4138.000000,3890.600000,4076.920000,778206853.064362
1553961600,4076.920000,5277.310000,4060.070000,5091.990000,1196069489.254711
1554566400,5090.900000,5407.180000,4871.000000,5052.950000,780604740.334315
1555171200,5052.950000,5333.000000,4935.000000,5290.080000,589850219.859656
1555776000,5290.080000,5605.000000,5150.000000,5282.810000,865303759.363431
1556380800,5282.810000,5911.000000,5187.220000,5643.480000,693092044.566333
1556985600,5643.480000,6950.000000,5621.000000,6899.990000,1317378310.059840
1557590400,6900.000000,8343.410000,6772.480000,7343.460000,3309612713.551512
1558195200,7343.460000,8286.640000,7230.000000,8015.750000,2008294381.786415
1558800000,8015.750000,9063.920000,7858.000000,8528.140000,1971777538.086883
1559404800,8528.270000,8812.460000,7450.000000,7921.870000,1602889828.009623
1560009600,7921.090000,8787.000000,7508.000000,8750.000000,1254206643.248785
1560614400,8750.010000,11168.000000,8728.280000,10804.090000,2442928846.383664
1561219200,10800.410000,13968.760000,10417.000000,11941.510000,6499362834.107840
1561824000,11940.810000,12245.000000,9725.000000,11568.210000,4993718518.596371
1562428800,11569.020000,13150.840000,11003.220000,11415.000000,4532496004.904432
1563033600,11416.990000,11478.320000,9056.560000,10613.000000,4846277061.249463
1563638400,10612.300000,11050.000000,9333.330000,9429.220000,2341242859.490014
1564243200,9427.700000,10868.210000,9177.000000,10735.970000,1915158498.876341
1564848000,10735.980000,12300.000000,10555.000000,11408.480000,3427726644.024297
1565452800,11409.730000,11597.000000,9518.000000,10312.580000,2717421828.091266
1566057600,10312.010000,10950.000000,9765.000000,9993.000000,2147941749.318011
1566662400,9993.000000,10628.730000,9311.000000,9593.620000,2003672893.545610
1567267200,9593.710000,10907.470000,9430.040000,10455.100000,2022645200.250381
1567872000,10455.450000,10580.000000,9882.000000,10357.550000,1577467072.569219
1568476800,10357.490000,10418.000000,9631.000000,10040.320000,1413148789.912117
1569081600,10040.320000,10087.000000,7700.000000,8069.830000,2604444880.338234
1569686400,8069.830000,8498.760000,7716.000000,8082.900000,1540538977.022414
1570291200,8080.650000,8780.000000,7765.000000,8371.900000,1704829107.669326
1570896000,8371.900000,8449.300000,7820.000000,7990.740000,1168449791.195516
1571500800,7990.740000,10350.000000,7300.000000,9194.080000,2967642439.200790
1572105600,9194.080000,9897.120000,8900.000000,9319.840000,2969403620.791557
1572710400,9319.840000,9500.000000,8691.290000,8800.010000,1804264160.786051
1573315200,8801.260000,9139.000000,8400.000000,8489.210000,1452721675.798931
1573920000,8489.300000,8620.000000,6790.000000,7290.680000,2315558577.873009
1574524800,7290.000000,7850.000000,6514.000000,7538.000000,2858616255.430009
1575129600,7538.110000,7750.000000,7082.000000,7508.800000,2175610766.796529
1575734400,7508.980000,7650.000000,7031.000000,7060.020000,1303059443.619772
1576339200,7060.080000,7437.050000,6433.000000,7139.490000,1643997512.731174
1576944000,7139.470000,7689.990000,7088.000000,7303.950000,1714162258.362315
1577548800,7303.940000,7527.000000,6871.000000,7319.320000,1340223865.906551
